pop_size,crossover,crossover_prob,mutation,mutation_prob,F1,F2,F3
100,HUX,0.0,BFM,0.01,4.0, 88.0, 7140.984939783078
100,HUX,0.0,BFM,0.01,3.0, 98.0, 9442.890268870551
100,HUX,0.0,BFM,0.01,1.0, 196.0, 67880.3635706255
100,HUX,0.0,BFM,0.01,2.0, 132.0, 23911.862997881926
100,HUX,0.0,BFM,0.01,4.0, 86.0, 7191.4970823983895
100,HUX,0.0,BFM,0.01,2.0, 134.0, 21536.60069810438
100,HUX,0.0,BFM,0.01,5.0, 82.0, 5978.13916086702
100,HUX,0.0,BFM,0.01,6.0, 82.0, 5899.117767333966
100,HUX,0.0,BFM,0.01,7.0, 78.0, 5391.678885263456
100,HUX,0.0,BFM,0.05,6.0, 82.0, 5899.117767333966
100,HUX,0.0,BFM,0.05,3.0, 98.0, 9442.890268870551
100,HUX,0.0,BFM,0.05,2.0, 132.0, 23911.862997881926
100,HUX,0.0,BFM,0.05,2.0, 134.0, 21536.60069810438
100,HUX,0.0,BFM,0.05,6.0, 80.0, 6105.298387332064
100,HUX,0.0,BFM,0.05,5.0, 82.0, 5978.13916086702
100,HUX,0.0,BFM,0.05,4.0, 86.0, 6830.604633521283
100,HUX,0.0,BFM,0.05,1.0, 196.0, 67880.3635706255
100,HUX,0.0,BFM,0.05,7.0, 78.0, 5391.678885263456
100,HUX,0.0,BFM,0.1,2.0, 132.0, 23911.862997881926
100,HUX,0.0,BFM,0.1,2.0, 134.0, 21536.60069810438
100,HUX,0.0,BFM,0.1,1.0, 196.0, 67880.3635706255
100,HUX,0.0,BFM,0.1,4.0, 86.0, 6830.604633521283
100,HUX,0.0,BFM,0.1,3.0, 98.0, 9442.890268870551
100,HUX,0.0,BFM,0.1,5.0, 82.0, 5978.13916086702
100,HUX,0.0,BFM,0.1,6.0, 82.0, 5899.117767333966
100,HUX,0.0,BFM,0.1,7.0, 78.0, 5391.678885263456
100,HUX,0.0,IM,0.01,2.0, 134.0, 21536.60069810438
100,HUX,0.0,IM,0.01,1.0, 196.0, 67880.3635706255
100,HUX,0.0,IM,0.01,3.0, 98.0, 9442.890268870551
100,HUX,0.0,IM,0.01,5.0, 82.0, 5978.13916086702
100,HUX,0.0,IM,0.01,2.0, 132.0, 23911.862997881926
100,HUX,0.0,IM,0.01,6.0, 82.0, 5899.117767333966
100,HUX,0.0,IM,0.01,4.0, 86.0, 6830.604633521283
100,HUX,0.0,IM,0.01,7.0, 78.0, 5391.678885263456
100,HUX,0.0,IM,0.05,2.0, 132.0, 23911.862997881926
100,HUX,0.0,IM,0.05,1.0, 196.0, 67880.3635706255
100,HUX,0.0,IM,0.05,3.0, 98.0, 9442.890268870551
100,HUX,0.0,IM,0.05,6.0, 82.0, 5899.117767333966
100,HUX,0.0,IM,0.05,4.0, 86.0, 6830.604633521283
100,HUX,0.0,IM,0.05,5.0, 82.0, 5978.13916086702
100,HUX,0.0,IM,0.05,2.0, 140.0, 23634.060564167856
100,HUX,0.0,IM,0.05,7.0, 78.0, 5391.678885263456
100,HUX,0.0,IM,0.1,1.0, 196.0, 67880.3635706255
100,HUX,0.0,IM,0.1,2.0, 134.0, 21536.60069810438
100,HUX,0.0,IM,0.1,3.0, 98.0, 9442.890268870551
100,HUX,0.0,IM,0.1,5.0, 82.0, 5978.13916086702
100,HUX,0.0,IM,0.1,2.0, 132.0, 23911.862997881926
100,HUX,0.0,IM,0.1,7.0, 78.0, 5391.678885263456
100,HUX,0.0,IM,0.1,6.0, 82.0, 5899.117767333966
100,HUX,0.0,IM,0.1,4.0, 86.0, 6830.604633521283
100,TPX,0.7,BFM,0.01,2.0, 134.0, 21536.60069810438
100,TPX,0.7,BFM,0.01,6.0, 82.0, 5899.117767333966
100,TPX,0.7,BFM,0.01,1.0, 196.0, 67880.3635706255
100,TPX,0.7,BFM,0.01,3.0, 98.0, 9442.890268870551
100,TPX,0.7,BFM,0.01,4.0, 86.0, 6830.604633521283
100,TPX,0.7,BFM,0.01,6.0, 80.0, 6105.298387332064
100,TPX,0.7,BFM,0.01,2.0, 132.0, 23911.862997881926
100,TPX,0.7,BFM,0.01,5.0, 84.0, 6188.995497914003
100,TPX,0.7,BFM,0.01,7.0, 78.0, 5391.678885263456
100,TPX,0.7,BFM,0.05,1.0, 196.0, 67880.3635706255
100,TPX,0.7,BFM,0.05,2.0, 134.0, 21536.60069810438
100,TPX,0.7,BFM,0.05,5.0, 82.0, 6206.316928132286
100,TPX,0.7,BFM,0.05,7.0, 78.0, 5391.678885263456
100,TPX,0.7,BFM,0.05,3.0, 98.0, 9442.890268870551
100,TPX,0.7,BFM,0.05,2.0, 132.0, 23911.862997881926
100,TPX,0.7,BFM,0.05,5.0, 84.0, 6188.995497914003
100,TPX,0.7,BFM,0.05,4.0, 86.0, 6830.604633521283
100,TPX,0.7,BFM,0.05,6.0, 82.0, 5899.117767333966
100,TPX,0.7,BFM,0.1,2.0, 134.0, 21536.60069810438
100,TPX,0.7,BFM,0.1,2.0, 132.0, 23911.862997881926
100,TPX,0.7,BFM,0.1,1.0, 196.0, 67880.3635706255
100,TPX,0.7,BFM,0.1,3.0, 98.0, 9442.890268870551
100,TPX,0.7,BFM,0.1,5.0, 84.0, 6188.995497914003
100,TPX,0.7,BFM,0.1,6.0, 80.0, 6105.298387332064
100,TPX,0.7,BFM,0.1,4.0, 86.0, 6830.604633521283
100,TPX,0.7,BFM,0.1,7.0, 78.0, 5391.678885263456
100,TPX,0.7,BFM,0.1,6.0, 82.0, 5899.117767333966
100,TPX,0.7,BFM,0.1,5.0, 82.0, 6206.316928132286
100,TPX,0.9,BFM,0.01,2.0, 134.0, 21536.60069810438
100,TPX,0.9,BFM,0.01,1.0, 196.0, 67880.3635706255
100,TPX,0.9,BFM,0.01,2.0, 132.0, 23911.862997881926
100,TPX,0.9,BFM,0.01,6.0, 80.0, 6105.298387332064
100,TPX,0.9,BFM,0.01,3.0, 98.0, 9442.890268870551
100,TPX,0.9,BFM,0.01,6.0, 82.0, 5899.117767333966
100,TPX,0.9,BFM,0.01,4.0, 86.0, 6830.604633521283
100,TPX,0.9,BFM,0.01,5.0, 82.0, 5978.13916086702
100,TPX,0.9,BFM,0.01,7.0, 78.0, 5391.678885263456
100,TPX,0.9,BFM,0.05,2.0, 140.0, 23634.060564167856
100,TPX,0.9,BFM,0.05,11.0, 78.0, 5523.8175798520415
100,TPX,0.9,BFM,0.05,6.0, 82.0, 5899.117767333966
100,TPX,0.9,BFM,0.05,5.0, 82.0, 6206.316928132286
100,TPX,0.9,BFM,0.05,4.0, 86.0, 6830.604633521283
100,TPX,0.9,BFM,0.05,3.0, 98.0, 9442.890268870551
100,TPX,0.9,BFM,0.05,1.0, 196.0, 67880.3635706255
100,TPX,0.9,BFM,0.05,7.0, 82.0, 5738.80448825047
100,TPX,0.9,BFM,0.05,2.0, 132.0, 23911.862997881926
100,TPX,0.9,BFM,0.05,8.0, 80.0, 5802.42949240352
100,TPX,0.9,BFM,0.05,7.0, 78.0, 5855.094163995039
100,TPX,0.9,BFM,0.05,5.0, 84.0, 6188.995497914003
100,TPX,0.9,BFM,0.05,9.0, 80.0, 5701.026211072847
100,TPX,0.9,BFM,0.1,1.0, 196.0, 67880.3635706255
100,TPX,0.9,BFM,0.1,6.0, 80.0, 6105.298387332064
100,TPX,0.9,BFM,0.1,2.0, 134.0, 21536.60069810438
100,TPX,0.9,BFM,0.1,2.0, 132.0, 23911.862997881926
100,TPX,0.9,BFM,0.1,3.0, 98.0, 9442.890268870551
100,TPX,0.9,BFM,0.1,5.0, 82.0, 5978.13916086702
100,TPX,0.9,BFM,0.1,6.0, 82.0, 5899.117767333966
100,TPX,0.9,BFM,0.1,4.0, 86.0, 6830.604633521283
100,TPX,0.9,BFM,0.1,7.0, 78.0, 5391.678885263456
100,TPX,1.0,BFM,0.01,2.0, 134.0, 21536.60069810438
100,TPX,1.0,BFM,0.01,1.0, 196.0, 67880.3635706255
100,TPX,1.0,BFM,0.01,2.0, 132.0, 23911.862997881926
100,TPX,1.0,BFM,0.01,3.0, 98.0, 9442.890268870551
100,TPX,1.0,BFM,0.01,6.0, 80.0, 6105.298387332064
100,TPX,1.0,BFM,0.01,5.0, 82.0, 5978.13916086702
100,TPX,1.0,BFM,0.01,7.0, 78.0, 5391.678885263456
100,TPX,1.0,BFM,0.01,4.0, 86.0, 6830.604633521283
100,TPX,1.0,BFM,0.01,6.0, 82.0, 5899.117767333966
100,TPX,1.0,BFM,0.05,1.0, 196.0, 67880.3635706255
100,TPX,1.0,BFM,0.05,6.0, 82.0, 5899.117767333966
100,TPX,1.0,BFM,0.05,10.0, 78.0, 5439.440344912021
100,TPX,1.0,BFM,0.05,3.0, 98.0, 9442.890268870551
100,TPX,1.0,BFM,0.05,4.0, 86.0, 6830.604633521283
100,TPX,1.0,BFM,0.05,2.0, 134.0, 21536.60069810438
100,TPX,1.0,BFM,0.05,6.0, 80.0, 6105.298387332064
100,TPX,1.0,BFM,0.05,8.0, 80.0, 5802.42949240352
100,TPX,1.0,BFM,0.05,2.0, 132.0, 23911.862997881926
100,TPX,1.0,BFM,0.05,5.0, 82.0, 5978.13916086702
100,TPX,1.0,BFM,0.1,1.0, 196.0, 67880.3635706255
100,TPX,1.0,BFM,0.1,3.0, 98.0, 9442.890268870551
100,TPX,1.0,BFM,0.1,2.0, 134.0, 21536.60069810438
100,TPX,1.0,BFM,0.1,2.0, 132.0, 23911.862997881926
100,TPX,1.0,BFM,0.1,4.0, 86.0, 6830.604633521283
100,TPX,1.0,BFM,0.1,10.0, 78.0, 5322.706176732497
100,TPX,1.0,BFM,0.1,7.0, 78.0, 5391.678885263456
100,TPX,1.0,BFM,0.1,6.0, 80.0, 5856.036511415234
100,TPX,1.0,BFM,0.1,5.0, 84.0, 6188.995497914003
100,TPX,0.7,IM,0.01,6.0, 82.0, 5899.117767333966
100,TPX,0.7,IM,0.01,6.0, 80.0, 6105.298387332064
100,TPX,0.7,IM,0.01,2.0, 134.0, 21536.60069810438
100,TPX,0.7,IM,0.01,4.0, 88.0, 7140.984939783078
100,TPX,0.7,IM,0.01,1.0, 196.0, 67880.3635706255
100,TPX,0.7,IM,0.01,3.0, 98.0, 9442.890268870551
100,TPX,0.7,IM,0.01,4.0, 86.0, 7191.4970823983895
100,TPX,0.7,IM,0.01,7.0, 78.0, 5391.678885263456
100,TPX,0.7,IM,0.01,2.0, 132.0, 23911.862997881926
100,TPX,0.7,IM,0.01,5.0, 84.0, 6188.995497914003
100,TPX,0.7,IM,0.05,1.0, 196.0, 67880.3635706255
100,TPX,0.7,IM,0.05,2.0, 134.0, 21536.60069810438
100,TPX,0.7,IM,0.05,2.0, 132.0, 23911.862997881926
100,TPX,0.7,IM,0.05,3.0, 98.0, 9442.890268870551
100,TPX,0.7,IM,0.05,9.0, 78.0, 5675.644066727573
100,TPX,0.7,IM,0.05,6.0, 82.0, 5899.117767333966
100,TPX,0.7,IM,0.05,7.0, 82.0, 5738.80448825047
100,TPX,0.7,IM,0.05,4.0, 86.0, 6830.604633521283
100,TPX,0.7,IM,0.05,5.0, 82.0, 5978.13916086702
100,TPX,0.7,IM,0.05,8.0, 80.0, 5802.42949240352
100,TPX,0.7,IM,0.1,6.0, 80.0, 6105.298387332064
100,TPX,0.7,IM,0.1,1.0, 196.0, 67880.3635706255
100,TPX,0.7,IM,0.1,2.0, 134.0, 21536.60069810438
100,TPX,0.7,IM,0.1,4.0, 86.0, 6830.604633521283
100,TPX,0.7,IM,0.1,3.0, 98.0, 9442.890268870551
100,TPX,0.7,IM,0.1,6.0, 82.0, 5899.117767333966
100,TPX,0.7,IM,0.1,2.0, 132.0, 23911.862997881926
100,TPX,0.7,IM,0.1,5.0, 82.0, 5978.13916086702
100,TPX,0.7,IM,0.1,7.0, 78.0, 5391.678885263456
100,TPX,0.9,IM,0.01,1.0, 196.0, 67880.3635706255
100,TPX,0.9,IM,0.01,6.0, 80.0, 6105.298387332064
100,TPX,0.9,IM,0.01,3.0, 98.0, 9442.890268870551
100,TPX,0.9,IM,0.01,4.0, 86.0, 6830.604633521283
100,TPX,0.9,IM,0.01,2.0, 134.0, 21536.60069810438
100,TPX,0.9,IM,0.01,2.0, 132.0, 23911.862997881926
100,TPX,0.9,IM,0.01,5.0, 82.0, 5978.13916086702
100,TPX,0.9,IM,0.01,6.0, 82.0, 5900.916044556201
100,TPX,0.9,IM,0.01,7.0, 78.0, 5391.678885263456
100,TPX,0.9,IM,0.05,2.0, 132.0, 23911.862997881926
100,TPX,0.9,IM,0.05,2.0, 134.0, 21536.60069810438
100,TPX,0.9,IM,0.05,6.0, 80.0, 6105.298387332064
100,TPX,0.9,IM,0.05,3.0, 98.0, 9442.890268870551
100,TPX,0.9,IM,0.05,4.0, 88.0, 7140.984939783078
100,TPX,0.9,IM,0.05,1.0, 196.0, 67880.3635706255
100,TPX,0.9,IM,0.05,9.0, 80.0, 5731.92299872215
100,TPX,0.9,IM,0.05,4.0, 86.0, 7191.4970823983895
100,TPX,0.9,IM,0.05,5.0, 82.0, 5978.13916086702
100,TPX,0.9,IM,0.05,8.0, 80.0, 5821.106071589524
100,TPX,0.9,IM,0.05,7.0, 78.0, 5855.094163995039
100,TPX,0.9,IM,0.1,1.0, 196.0, 67880.3635706255
100,TPX,0.9,IM,0.1,3.0, 98.0, 9442.890268870551
100,TPX,0.9,IM,0.1,4.0, 86.0, 6830.604633521283
100,TPX,0.9,IM,0.1,2.0, 132.0, 23911.862997881926
100,TPX,0.9,IM,0.1,2.0, 134.0, 21536.60069810438
100,TPX,0.9,IM,0.1,6.0, 82.0, 5899.117767333966
100,TPX,0.9,IM,0.1,7.0, 78.0, 5391.678885263456
100,TPX,0.9,IM,0.1,5.0, 82.0, 5978.13916086702
100,TPX,1.0,IM,0.01,1.0, 196.0, 67880.3635706255
100,TPX,1.0,IM,0.01,3.0, 98.0, 9442.890268870551
100,TPX,1.0,IM,0.01,6.0, 82.0, 5899.117767333966
100,TPX,1.0,IM,0.01,4.0, 86.0, 6830.604633521283
100,TPX,1.0,IM,0.01,2.0, 134.0, 21536.60069810438
100,TPX,1.0,IM,0.01,6.0, 80.0, 6105.298387332064
100,TPX,1.0,IM,0.01,2.0, 132.0, 23911.862997881926
100,TPX,1.0,IM,0.01,7.0, 78.0, 5855.094163995039
100,TPX,1.0,IM,0.01,9.0, 80.0, 5701.026211072847
100,TPX,1.0,IM,0.01,5.0, 82.0, 5978.13916086702
100,TPX,1.0,IM,0.01,8.0, 82.0, 5800.617309690127
100,TPX,1.0,IM,0.01,8.0, 80.0, 5821.106071589524
100,TPX,1.0,IM,0.05,5.0, 82.0, 6206.316928132286
100,TPX,1.0,IM,0.05,1.0, 196.0, 67880.3635706255
100,TPX,1.0,IM,0.05,2.0, 132.0, 23911.862997881926
100,TPX,1.0,IM,0.05,4.0, 86.0, 6830.604633521283
100,TPX,1.0,IM,0.05,3.0, 98.0, 9442.890268870551
100,TPX,1.0,IM,0.05,6.0, 82.0, 5899.117767333966
100,TPX,1.0,IM,0.05,2.0, 140.0, 23634.060564167856
100,TPX,1.0,IM,0.05,5.0, 84.0, 6188.995497914003
100,TPX,1.0,IM,0.05,7.0, 82.0, 5738.80448825047
100,TPX,1.0,IM,0.05,7.0, 80.0, 6209.78588216423
100,TPX,1.0,IM,0.05,8.0, 80.0, 5708.876870568084
100,TPX,1.0,IM,0.05,10.0, 78.0, 5439.440344912021
100,TPX,1.0,IM,0.1,3.0, 98.0, 9442.890268870551
100,TPX,1.0,IM,0.1,2.0, 140.0, 23634.060564167856
100,TPX,1.0,IM,0.1,4.0, 86.0, 6830.604633521283
100,TPX,1.0,IM,0.1,2.0, 132.0, 23911.862997881926
100,TPX,1.0,IM,0.1,9.0, 78.0, 5824.8513107298495
100,TPX,1.0,IM,0.1,9.0, 80.0, 5729.949706668013
100,TPX,1.0,IM,0.1,8.0, 80.0, 5802.42949240352
100,TPX,1.0,IM,0.1,5.0, 82.0, 5978.13916086702
100,TPX,1.0,IM,0.1,1.0, 196.0, 67880.3635706255
100,TPX,1.0,IM,0.1,7.0, 80.0, 6026.275806769649
100,TPX,1.0,IM,0.1,6.0, 82.0, 5900.916044556201
100,TPX,1.0,IM,0.1,7.0, 82.0, 5738.80448825047
100,TPX,1.0,IM,0.1,10.0, 78.0, 5439.440344912021
50,HUX,0.0,BFM,0.01,6.0, 82.0, 5899.117767333966
50,HUX,0.0,BFM,0.01,1.0, 196.0, 67880.3635706255
50,HUX,0.0,BFM,0.01,2.0, 140.0, 23634.060564167856
50,HUX,0.0,BFM,0.01,7.0, 82.0, 5738.80448825047
50,HUX,0.0,BFM,0.01,4.0, 86.0, 6830.604633521283
50,HUX,0.0,BFM,0.01,5.0, 84.0, 6188.995497914003
50,HUX,0.0,BFM,0.01,2.0, 132.0, 23911.862997881926
50,HUX,0.0,BFM,0.01,8.0, 80.0, 5813.73556714853
50,HUX,0.0,BFM,0.01,3.0, 98.0, 9442.890268870551
50,HUX,0.0,BFM,0.01,7.0, 78.0, 5855.094163995039
50,HUX,0.0,BFM,0.05,6.0, 82.0, 5899.117767333966
50,HUX,0.0,BFM,0.05,1.0, 196.0, 67880.3635706255
50,HUX,0.0,BFM,0.05,4.0, 86.0, 7191.4970823983895
50,HUX,0.0,BFM,0.05,2.0, 140.0, 23634.060564167856
50,HUX,0.0,BFM,0.05,3.0, 98.0, 9442.890268870551
50,HUX,0.0,BFM,0.05,10.0, 78.0, 5439.440344912021
50,HUX,0.0,BFM,0.05,4.0, 88.0, 7140.984939783078
50,HUX,0.0,BFM,0.05,8.0, 82.0, 5836.045645757212
50,HUX,0.0,BFM,0.05,5.0, 84.0, 6188.995497914003
50,HUX,0.0,BFM,0.05,7.0, 80.0, 6209.78588216423
50,HUX,0.0,BFM,0.05,2.0, 132.0, 23911.862997881926
50,HUX,0.0,BFM,0.1,6.0, 82.0, 5899.117767333966
50,HUX,0.0,BFM,0.1,3.0, 98.0, 9442.890268870551
50,HUX,0.0,BFM,0.1,1.0, 196.0, 67880.3635706255
50,HUX,0.0,BFM,0.1,7.0, 80.0, 6209.78588216423
50,HUX,0.0,BFM,0.1,5.0, 84.0, 6188.995497914003
50,HUX,0.0,BFM,0.1,4.0, 86.0, 6830.604633521283
50,HUX,0.0,BFM,0.1,2.0, 132.0, 23911.862997881926
50,HUX,0.0,BFM,0.1,7.0, 82.0, 5738.80448825047
50,HUX,0.0,BFM,0.1,2.0, 134.0, 21536.60069810438
50,HUX,0.0,BFM,0.1,11.0, 80.0, 5994.067686464548
50,HUX,0.0,IM,0.01,6.0, 82.0, 5899.117767333966
50,HUX,0.0,IM,0.01,2.0, 132.0, 23911.862997881926
50,HUX,0.0,IM,0.01,3.0, 98.0, 9442.890268870551
50,HUX,0.0,IM,0.01,2.0, 140.0, 23634.060564167856
50,HUX,0.0,IM,0.01,5.0, 82.0, 5978.13916086702
50,HUX,0.0,IM,0.01,1.0, 196.0, 67880.3635706255
50,HUX,0.0,IM,0.01,4.0, 86.0, 6830.604633521283
50,HUX,0.0,IM,0.01,7.0, 78.0, 5391.678885263456
50,HUX,0.0,IM,0.05,6.0, 82.0, 5899.117767333966
50,HUX,0.0,IM,0.05,2.0, 140.0, 23634.060564167856
50,HUX,0.0,IM,0.05,4.0, 86.0, 7191.4970823983895
50,HUX,0.0,IM,0.05,1.0, 196.0, 67880.3635706255
50,HUX,0.0,IM,0.05,3.0, 98.0, 9442.890268870551
50,HUX,0.0,IM,0.05,4.0, 88.0, 7140.984939783078
50,HUX,0.0,IM,0.05,5.0, 84.0, 6188.995497914003
50,HUX,0.0,IM,0.05,2.0, 132.0, 23911.862997881926
50,HUX,0.0,IM,0.05,7.0, 78.0, 5855.094163995039
50,HUX,0.0,IM,0.05,7.0, 82.0, 5738.80448825047
50,HUX,0.0,IM,0.05,10.0, 80.0, 5793.277827391599
50,HUX,0.0,IM,0.1,6.0, 82.0, 5899.117767333966
50,HUX,0.0,IM,0.1,8.0, 80.0, 5896.943837737602
50,HUX,0.0,IM,0.1,1.0, 196.0, 67880.3635706255
50,HUX,0.0,IM,0.1,3.0, 98.0, 9442.890268870551
50,HUX,0.0,IM,0.1,2.0, 140.0, 23634.060564167856
50,HUX,0.0,IM,0.1,4.0, 86.0, 6830.604633521283
50,HUX,0.0,IM,0.1,9.0, 80.0, 5798.71581852433
50,HUX,0.0,IM,0.1,2.0, 132.0, 23911.862997881926
50,HUX,0.0,IM,0.1,5.0, 82.0, 5978.13916086702
50,HUX,0.0,IM,0.1,8.0, 82.0, 5877.0749102406135
50,HUX,0.0,IM,0.1,7.0, 80.0, 6026.275806769649
50,UX,0.5,BFM,0.01,2.0, 132.0, 23911.862997881926
50,UX,0.5,BFM,0.01,1.0, 200.0, 71090.21544259532
50,UX,0.5,BFM,0.01,4.0, 88.0, 7140.984939783078
50,UX,0.5,BFM,0.01,4.0, 86.0, 7191.4970823983895
50,UX,0.5,BFM,0.01,3.0, 98.0, 9442.890268870551
50,UX,0.5,BFM,0.01,5.0, 82.0, 5978.13916086702
50,UX,0.5,BFM,0.01,2.0, 140.0, 23634.060564167856
50,UX,0.5,BFM,0.01,6.0, 80.0, 5756.269093539919
50,UX,0.5,BFM,0.01,9.0, 80.0, 5729.949706668013
50,UX,0.5,BFM,0.05,4.0, 88.0, 7140.984939783078
50,UX,0.5,BFM,0.05,4.0, 86.0, 7191.4970823983895
50,UX,0.5,BFM,0.05,3.0, 98.0, 9442.890268870551
50,UX,0.5,BFM,0.05,1.0, 196.0, 67880.3635706255
50,UX,0.5,BFM,0.05,2.0, 132.0, 23911.862997881926
50,UX,0.5,BFM,0.05,5.0, 82.0, 5978.13916086702
50,UX,0.5,BFM,0.05,6.0, 82.0, 5976.279313512428
50,UX,0.5,BFM,0.05,6.0, 84.0, 5924.813483908627
50,UX,0.5,BFM,0.05,7.0, 78.0, 5391.678885263456
50,UX,0.5,BFM,0.1,2.0, 132.0, 23911.862997881926
50,UX,0.5,BFM,0.1,5.0, 82.0, 5978.13916086702
50,UX,0.5,BFM,0.1,2.0, 134.0, 21536.60069810438
