pop_size,crossover,crossover_prob,mutation,mutation_prob,F1,F2,F3
100,UX,0.5,BFM,0.05,3.0, 98.0, 9442.890268870551
100,UX,0.5,BFM,0.05,2.0, 132.0, 23911.862997881926
100,UX,0.5,BFM,0.05,2.0, 134.0, 21536.60069810438
100,UX,0.5,BFM,0.05,4.0, 86.0, 6830.604633521283
100,UX,0.5,BFM,0.05,7.0, 78.0, 5391.678885263456
100,UX,0.5,BFM,0.05,5.0, 82.0, 5978.13916086702
100,UX,0.5,BFM,0.05,6.0, 80.0, 5756.269093539919
100,UX,0.5,BFM,0.1,1.0, 196.0, 67880.3635706255
100,UX,0.5,BFM,0.1,2.0, 134.0, 21536.60069810438
100,UX,0.5,BFM,0.1,2.0, 132.0, 23911.862997881926
100,UX,0.5,BFM,0.1,3.0, 98.0, 9442.890268870551
100,UX,0.5,BFM,0.1,5.0, 82.0, 5978.13916086702
100,UX,0.5,BFM,0.1,7.0, 78.0, 5391.678885263456
100,UX,0.5,BFM,0.1,4.0, 86.0, 6830.604633521283
100,UX,0.5,BFM,0.1,6.0, 82.0, 5899.117767333966
100,UX,0.7,BFM,0.01,2.0, 134.0, 21536.60069810438
100,UX,0.7,BFM,0.01,3.0, 98.0, 9442.890268870551
100,UX,0.7,BFM,0.01,2.0, 132.0, 23911.862997881926
100,UX,0.7,BFM,0.01,1.0, 196.0, 67880.3635706255
100,UX,0.7,BFM,0.01,7.0, 82.0, 5759.927456665535
100,UX,0.7,BFM,0.01,6.0, 82.0, 5899.117767333966
100,UX,0.7,BFM,0.01,4.0, 86.0, 6830.604633521283
100,UX,0.7,BFM,0.01,8.0, 80.0, 5759.9976820073925
100,UX,0.7,BFM,0.01,5.0, 82.0, 5978.13916086702
100,UX,0.7,BFM,0.01,7.0, 78.0, 5855.094163995039
100,UX,0.7,BFM,0.05,1.0, 196.0, 67880.3635706255
100,UX,0.7,BFM,0.05,2.0, 132.0, 23911.862997881926
100,UX,0.7,BFM,0.05,3.0, 98.0, 9442.890268870551
100,UX,0.7,BFM,0.05,5.0, 82.0, 5978.13916086702
100,UX,0.7,BFM,0.05,2.0, 134.0, 21536.60069810438
100,UX,0.7,BFM,0.05,4.0, 86.0, 6830.604633521283
100,UX,0.7,BFM,0.05,8.0, 80.0, 5759.9976820073925
100,UX,0.7,BFM,0.05,6.0, 82.0, 5900.916044556201
100,UX,0.7,BFM,0.05,10.0, 78.0, 5322.706176732497
100,UX,0.7,BFM,0.05,7.0, 82.0, 5738.80448825047
100,UX,0.7,BFM,0.05,7.0, 80.0, 6209.78588216423
100,UX,0.7,BFM,0.1,2.0, 134.0, 21536.60069810438
100,UX,0.7,BFM,0.1,1.0, 196.0, 67880.3635706255
100,UX,0.7,BFM,0.1,2.0, 132.0, 23911.862997881926
100,UX,0.7,BFM,0.1,3.0, 98.0, 9442.890268870551
100,UX,0.7,BFM,0.1,4.0, 86.0, 6830.604633521283
100,UX,0.7,BFM,0.1,7.0, 78.0, 5391.678885263456
100,UX,0.7,BFM,0.1,10.0, 78.0, 5322.706176732497
100,UX,0.7,BFM,0.1,5.0, 82.0, 5978.13916086702
100,UX,0.7,BFM,0.1,6.0, 80.0, 5756.269093539919
100,UX,1.0,BFM,0.01,3.0, 98.0, 9442.890268870551
100,UX,1.0,BFM,0.01,1.0, 196.0, 67880.3635706255
100,UX,1.0,BFM,0.01,2.0, 140.0, 23634.060564167856
100,UX,1.0,BFM,0.01,5.0, 82.0, 5978.13916086702
100,UX,1.0,BFM,0.01,2.0, 132.0, 23911.862997881926
100,UX,1.0,BFM,0.01,6.0, 80.0, 5756.269093539919
100,UX,1.0,BFM,0.01,7.0, 78.0, 5391.678885263456
100,UX,1.0,BFM,0.01,4.0, 86.0, 6830.604633521283
100,UX,1.0,BFM,0.01,10.0, 78.0, 5322.706176732497
100,UX,1.0,BFM,0.05,3.0, 98.0, 9442.890268870551
100,UX,1.0,BFM,0.05,5.0, 82.0, 5978.13916086702
100,UX,1.0,BFM,0.05,2.0, 132.0, 23911.862997881926
100,UX,1.0,BFM,0.05,1.0, 196.0, 67880.3635706255
100,UX,1.0,BFM,0.05,4.0, 86.0, 6830.604633521283
100,UX,1.0,BFM,0.05,10.0, 78.0, 5439.440344912021
100,UX,1.0,BFM,0.05,9.0, 78.0, 5675.644066727573
100,UX,1.0,BFM,0.05,7.0, 82.0, 5738.80448825047
100,UX,1.0,BFM,0.05,2.0, 134.0, 21536.60069810438
100,UX,1.0,BFM,0.05,6.0, 82.0, 5899.117767333966
100,UX,1.0,BFM,0.05,8.0, 80.0, 5759.9976820073925
100,UX,1.0,BFM,0.1,1.0, 196.0, 67880.3635706255
100,UX,1.0,BFM,0.1,5.0, 82.0, 5978.13916086702
100,UX,1.0,BFM,0.1,2.0, 132.0, 23911.862997881926
100,UX,1.0,BFM,0.1,2.0, 134.0, 21536.60069810438
100,UX,1.0,BFM,0.1,3.0, 98.0, 9442.890268870551
100,UX,1.0,BFM,0.1,6.0, 82.0, 5899.117767333966
100,UX,1.0,BFM,0.1,7.0, 78.0, 5391.678885263456
100,UX,1.0,BFM,0.1,4.0, 86.0, 6830.604633521283
100,UX,0.5,IM,0.01,3.0, 98.0, 9442.890268870551
100,UX,0.5,IM,0.01,2.0, 132.0, 23911.862997881926
100,UX,0.5,IM,0.01,1.0, 196.0, 67880.3635706255
100,UX,0.5,IM,0.01,2.0, 134.0, 21536.60069810438
100,UX,0.5,IM,0.01,6.0, 80.0, 6105.298387332064
100,UX,0.5,IM,0.01,9.0, 80.0, 5701.026211072847
100,UX,0.5,IM,0.01,4.0, 86.0, 7191.4970823983895
100,UX,0.5,IM,0.01,4.0, 88.0, 7140.984939783078
100,UX,0.5,IM,0.01,5.0, 82.0, 5978.13916086702
100,UX,0.5,IM,0.01,10.0, 78.0, 5439.440344912021
100,UX,0.5,IM,0.01,6.0, 82.0, 5899.117767333966
100,UX,0.5,IM,0.01,7.0, 82.0, 5759.927456665535
100,UX,0.5,IM,0.01,7.0, 78.0, 5855.094163995039
100,UX,0.5,IM,0.01,8.0, 80.0, 5759.9976820073925
100,UX,0.5,IM,0.05,3.0, 98.0, 9442.890268870551
100,UX,0.5,IM,0.05,1.0, 196.0, 67880.3635706255
100,UX,0.5,IM,0.05,4.0, 86.0, 6830.604633521283
100,UX,0.5,IM,0.05,2.0, 132.0, 23911.862997881926
100,UX,0.5,IM,0.05,2.0, 140.0, 23634.060564167856
100,UX,0.5,IM,0.05,5.0, 82.0, 5978.13916086702
100,UX,0.5,IM,0.05,6.0, 82.0, 5899.117767333966
100,UX,0.5,IM,0.05,8.0, 80.0, 5708.876870568084
100,UX,0.5,IM,0.05,10.0, 80.0, 5539.118137170667
100,UX,0.5,IM,0.1,1.0, 196.0, 67880.3635706255
100,UX,0.5,IM,0.1,3.0, 98.0, 9442.890268870551
100,UX,0.5,IM,0.1,2.0, 134.0, 21536.60069810438
100,UX,0.5,IM,0.1,6.0, 82.0, 5899.117767333966
100,UX,0.5,IM,0.1,4.0, 86.0, 6830.604633521283
100,UX,0.5,IM,0.1,2.0, 132.0, 23911.862997881926
100,UX,0.5,IM,0.1,9.0, 78.0, 5451.474201699052
100,UX,0.5,IM,0.1,5.0, 82.0, 5978.13916086702
100,UX,0.5,IM,0.1,8.0, 80.0, 5578.0475697954735
100,UX,0.5,IM,0.1,7.0, 82.0, 5738.80448825047
100,UX,0.7,IM,0.01,2.0, 132.0, 23911.862997881926
100,UX,0.7,IM,0.01,1.0, 196.0, 67880.3635706255
100,UX,0.7,IM,0.01,3.0, 98.0, 9442.890268870551
100,UX,0.7,IM,0.01,2.0, 140.0, 23634.060564167856
100,UX,0.7,IM,0.01,6.0, 82.0, 5900.916044556201
100,UX,0.7,IM,0.01,7.0, 78.0, 5391.678885263456
100,UX,0.7,IM,0.01,5.0, 82.0, 5978.13916086702
100,UX,0.7,IM,0.01,4.0, 86.0, 6830.604633521283
100,UX,0.7,IM,0.05,2.0, 134.0, 21536.60069810438
100,UX,0.7,IM,0.05,2.0, 132.0, 23911.862997881926
100,UX,0.7,IM,0.05,7.0, 78.0, 5391.678885263456
100,UX,0.7,IM,0.05,1.0, 196.0, 67880.3635706255
100,UX,0.7,IM,0.05,5.0, 82.0, 5978.13916086702
100,UX,0.7,IM,0.05,3.0, 98.0, 9442.890268870551
100,UX,0.7,IM,0.05,6.0, 82.0, 5900.916044556201
100,UX,0.7,IM,0.05,4.0, 86.0, 7191.4970823983895
100,UX,0.7,IM,0.1,2.0, 140.0, 23634.060564167856
100,UX,0.7,IM,0.1,3.0, 98.0, 9442.890268870551
100,UX,0.7,IM,0.1,2.0, 132.0, 23911.862997881926
100,UX,0.7,IM,0.1,5.0, 84.0, 6188.995497914003
100,UX,0.7,IM,0.1,1.0, 196.0, 67880.3635706255
100,UX,0.7,IM,0.1,4.0, 86.0, 7191.4970823983895
100,UX,0.7,IM,0.1,7.0, 78.0, 5391.678885263456
100,UX,0.7,IM,0.1,4.0, 88.0, 7140.984939783078
100,UX,0.7,IM,0.1,6.0, 82.0, 5899.117767333966
100,UX,1.0,IM,0.01,7.0, 82.0, 5759.927456665535
100,UX,1.0,IM,0.01,2.0, 132.0, 23911.862997881926
100,UX,1.0,IM,0.01,2.0, 140.0, 23634.060564167856
100,UX,1.0,IM,0.01,1.0, 196.0, 67880.3635706255
100,UX,1.0,IM,0.01,8.0, 80.0, 5759.9976820073925
100,UX,1.0,IM,0.01,6.0, 82.0, 5900.916044556201
100,UX,1.0,IM,0.01,3.0, 98.0, 9442.890268870551
100,UX,1.0,IM,0.01,5.0, 82.0, 5978.13916086702
100,UX,1.0,IM,0.01,9.0, 78.0, 5675.644066727573
100,UX,1.0,IM,0.01,10.0, 78.0, 5439.440344912021
100,UX,1.0,IM,0.01,7.0, 80.0, 6026.275806769649
100,UX,1.0,IM,0.01,4.0, 86.0, 6830.604633521283
100,UX,1.0,IM,0.05,1.0, 196.0, 67880.3635706255
100,UX,1.0,IM,0.05,5.0, 82.0, 5978.13916086702
100,UX,1.0,IM,0.05,2.0, 132.0, 23911.862997881926
100,UX,1.0,IM,0.05,3.0, 98.0, 9442.890268870551
100,UX,1.0,IM,0.05,2.0, 134.0, 21536.60069810438
100,UX,1.0,IM,0.05,6.0, 80.0, 5756.269093539919
100,UX,1.0,IM,0.05,9.0, 78.0, 5675.644066727573
100,UX,1.0,IM,0.05,4.0, 86.0, 6830.604633521283
100,UX,1.0,IM,0.05,11.0, 78.0, 5523.8175798520415
200,SPX,0.7,BFM,0.01,2.0, 134.0, 21536.60069810438
200,SPX,0.7,BFM,0.01,2.0, 132.0, 23911.862997881926
200,SPX,0.7,BFM,0.01,3.0, 98.0, 9442.890268870551
200,SPX,0.7,BFM,0.01,1.0, 196.0, 67880.3635706255
200,SPX,0.7,BFM,0.01,4.0, 86.0, 6830.604633521283
200,SPX,0.7,BFM,0.01,8.0, 80.0, 5708.876870568084
200,SPX,0.7,BFM,0.01,9.0, 80.0, 5701.026211072847
200,SPX,0.7,BFM,0.01,6.0, 80.0, 5756.269093539919
200,SPX,0.7,BFM,0.01,5.0, 82.0, 5978.13916086702
200,SPX,0.7,BFM,0.01,7.0, 82.0, 5738.80448825047
200,SPX,0.7,BFM,0.01,7.0, 78.0, 5855.094163995039
200,SPX,0.7,BFM,0.05,2.0, 134.0, 21536.60069810438
200,SPX,0.7,BFM,0.05,6.0, 80.0, 6105.298387332064
200,SPX,0.7,BFM,0.05,4.0, 86.0, 6830.604633521283
200,SPX,0.7,BFM,0.05,6.0, 82.0, 5899.117767333966
200,SPX,0.7,BFM,0.05,3.0, 98.0, 9442.890268870551
200,SPX,0.7,BFM,0.05,1.0, 196.0, 67880.3635706255
200,SPX,0.7,BFM,0.05,2.0, 132.0, 23911.862997881926
200,SPX,0.7,BFM,0.05,5.0, 82.0, 6206.316928132286
200,SPX,0.7,BFM,0.05,5.0, 84.0, 6188.995497914003
200,SPX,0.7,BFM,0.05,7.0, 78.0, 5391.678885263456
200,SPX,0.7,BFM,0.1,2.0, 134.0, 21536.60069810438
200,SPX,0.7,BFM,0.1,1.0, 196.0, 67880.3635706255
200,SPX,0.7,BFM,0.1,10.0, 78.0, 5439.440344912021
200,SPX,0.7,BFM,0.1,3.0, 98.0, 9442.890268870551
200,SPX,0.7,BFM,0.1,2.0, 132.0, 23911.862997881926
200,SPX,0.7,BFM,0.1,8.0, 80.0, 5708.876870568084
200,SPX,0.7,BFM,0.1,6.0, 80.0, 5756.269093539919
200,SPX,0.7,BFM,0.1,4.0, 86.0, 6830.604633521283
200,SPX,0.7,BFM,0.1,5.0, 82.0, 5978.13916086702
200,SPX,0.7,BFM,0.1,9.0, 78.0, 5451.474201699052
200,SPX,0.9,BFM,0.01,6.0, 80.0, 6105.298387332064
200,SPX,0.9,BFM,0.01,6.0, 82.0, 5899.117767333966
200,SPX,0.9,BFM,0.01,1.0, 196.0, 67880.3635706255
200,SPX,0.9,BFM,0.01,2.0, 134.0, 21536.60069810438
200,SPX,0.9,BFM,0.01,2.0, 132.0, 23911.862997881926
200,SPX,0.9,BFM,0.01,3.0, 98.0, 9442.890268870551
200,SPX,0.9,BFM,0.01,4.0, 86.0, 6830.604633521283
200,SPX,0.9,BFM,0.01,5.0, 84.0, 6188.995497914003
200,SPX,0.9,BFM,0.01,10.0, 78.0, 5322.706176732497
200,SPX,0.9,BFM,0.01,7.0, 78.0, 5391.678885263456
200,SPX,0.9,BFM,0.05,2.0, 134.0, 21536.60069810438
200,SPX,0.9,BFM,0.05,1.0, 196.0, 67880.3635706255
200,SPX,0.9,BFM,0.05,3.0, 98.0, 9442.890268870551
200,SPX,0.9,BFM,0.05,2.0, 132.0, 23911.862997881926
200,SPX,0.9,BFM,0.05,5.0, 82.0, 5978.13916086702
200,SPX,0.9,BFM,0.05,4.0, 86.0, 6830.604633521283
200,SPX,0.9,BFM,0.05,7.0, 78.0, 5855.094163995039
200,SPX,0.9,BFM,0.05,8.0, 80.0, 5759.9976820073925
200,SPX,0.9,BFM,0.05,7.0, 82.0, 5738.80448825047
200,SPX,0.9,BFM,0.05,6.0, 80.0, 5856.036511415234
200,SPX,0.9,BFM,0.05,9.0, 80.0, 5694.439868352603
200,SPX,0.9,BFM,0.1,6.0, 80.0, 6105.298387332064
200,SPX,0.9,BFM,0.1,2.0, 134.0, 21536.60069810438
200,SPX,0.9,BFM,0.1,10.0, 80.0, 5680.565160522042
200,SPX,0.9,BFM,0.1,1.0, 196.0, 67880.3635706255
200,SPX,0.9,BFM,0.1,2.0, 132.0, 23911.862997881926
200,SPX,0.9,BFM,0.1,3.0, 98.0, 9442.890268870551
200,SPX,0.9,BFM,0.1,6.0, 82.0, 5899.117767333966
200,SPX,0.9,BFM,0.1,7.0, 78.0, 5855.094163995039
200,SPX,0.9,BFM,0.1,4.0, 86.0, 6830.604633521283
200,SPX,0.9,BFM,0.1,8.0, 80.0, 5708.876870568084
200,SPX,0.9,BFM,0.1,5.0, 82.0, 5978.13916086702
200,SPX,1.0,BFM,0.01,9.0, 80.0, 5729.949706668013
200,SPX,1.0,BFM,0.01,2.0, 134.0, 21536.60069810438
200,SPX,1.0,BFM,0.01,1.0, 196.0, 67880.3635706255
200,SPX,1.0,BFM,0.01,2.0, 132.0, 23911.862997881926
200,SPX,1.0,BFM,0.01,6.0, 80.0, 6105.298387332064
200,SPX,1.0,BFM,0.01,3.0, 98.0, 9442.890268870551
200,SPX,1.0,BFM,0.01,6.0, 82.0, 5899.117767333966
200,SPX,1.0,BFM,0.01,8.0, 80.0, 6074.717192622219
200,SPX,1.0,BFM,0.01,10.0, 78.0, 5439.440344912021
200,SPX,1.0,BFM,0.01,4.0, 86.0, 6830.604633521283
200,SPX,1.0,BFM,0.01,5.0, 84.0, 6188.995497914003
200,SPX,1.0,BFM,0.01,5.0, 82.0, 6206.316928132286
200,SPX,1.0,BFM,0.01,7.0, 82.0, 5738.80448825047
200,SPX,1.0,BFM,0.05,2.0, 134.0, 21536.60069810438
200,SPX,1.0,BFM,0.05,2.0, 132.0, 23911.862997881926
200,SPX,1.0,BFM,0.05,4.0, 86.0, 6830.604633521283
200,SPX,1.0,BFM,0.05,3.0, 98.0, 9442.890268870551
200,SPX,1.0,BFM,0.05,6.0, 80.0, 5756.269093539919
200,SPX,1.0,BFM,0.05,1.0, 196.0, 67880.3635706255
200,SPX,1.0,BFM,0.05,5.0, 84.0, 6188.995497914003
200,SPX,1.0,BFM,0.05,10.0, 78.0, 5439.440344912021
200,SPX,1.0,BFM,0.05,9.0, 78.0, 5451.474201699052
200,HUX,0.0,BFM,0.01,3.0, 98.0, 9442.890268870551
200,HUX,0.0,BFM,0.01,2.0, 134.0, 21536.60069810438
200,HUX,0.0,BFM,0.01,6.0, 80.0, 5756.269093539919
200,HUX,0.0,BFM,0.01,2.0, 132.0, 23911.862997881926
200,HUX,0.0,BFM,0.01,1.0, 196.0, 67880.3635706255
200,HUX,0.0,BFM,0.01,4.0, 86.0, 6830.604633521283
200,HUX,0.0,BFM,0.01,7.0, 78.0, 5391.678885263456
200,HUX,0.0,BFM,0.01,5.0, 82.0, 5978.13916086702
200,HUX,0.0,BFM,0.05,2.0, 132.0, 23911.862997881926
200,HUX,0.0,BFM,0.05,3.0, 98.0, 9442.890268870551
200,HUX,0.0,BFM,0.05,2.0, 134.0, 21536.60069810438
200,HUX,0.0,BFM,0.05,1.0, 196.0, 67880.3635706255
200,HUX,0.0,BFM,0.05,5.0, 82.0, 5978.13916086702
200,HUX,0.0,BFM,0.05,4.0, 86.0, 6830.604633521283
200,HUX,0.0,BFM,0.05,6.0, 82.0, 5899.117767333966
200,HUX,0.0,BFM,0.05,7.0, 78.0, 5391.678885263456
200,HUX,0.0,BFM,0.1,2.0, 134.0, 21536.60069810438
200,HUX,0.0,BFM,0.1,2.0, 132.0, 23911.862997881926
200,HUX,0.0,BFM,0.1,1.0, 196.0, 67880.3635706255
200,HUX,0.0,BFM,0.1,3.0, 98.0, 9442.890268870551
200,HUX,0.0,BFM,0.1,4.0, 86.0, 6830.604633521283
200,HUX,0.0,BFM,0.1,6.0, 80.0, 5756.269093539919
200,HUX,0.0,BFM,0.1,5.0, 82.0, 5978.13916086702
200,HUX,0.0,BFM,0.1,7.0, 78.0, 5391.678885263456
200,HUX,0.0,IM,0.01,2.0, 134.0, 21536.60069810438
200,HUX,0.0,IM,0.01,2.0, 132.0, 23911.862997881926
200,HUX,0.0,IM,0.01,3.0, 98.0, 9442.890268870551
200,HUX,0.0,IM,0.01,1.0, 196.0, 67880.3635706255
200,HUX,0.0,IM,0.01,5.0, 82.0, 5978.13916086702
200,HUX,0.0,IM,0.01,4.0, 86.0, 6830.604633521283
200,HUX,0.0,IM,0.01,6.0, 80.0, 5756.269093539919
200,HUX,0.0,IM,0.01,12.0, 78.0, 5550.481576680372
200,HUX,0.0,IM,0.01,9.0, 80.0, 5701.026211072847
200,HUX,0.0,IM,0.01,7.0, 78.0, 5855.094163995039
200,HUX,0.0,IM,0.01,8.0, 80.0, 5708.876870568084
200,HUX,0.0,IM,0.01,10.0, 80.0, 5539.118137170667
200,HUX,0.0,IM,0.05,2.0, 132.0, 23911.862997881926
200,HUX,0.0,IM,0.05,4.0, 86.0, 6830.604633521283
200,HUX,0.0,IM,0.05,2.0, 134.0, 21536.60069810438
200,HUX,0.0,IM,0.05,1.0, 196.0, 67880.3635706255
200,HUX,0.0,IM,0.05,3.0, 98.0, 9442.890268870551
200,HUX,0.0,IM,0.05,5.0, 82.0, 5978.13916086702
200,HUX,0.0,IM,0.05,10.0, 78.0, 5322.706176732497
200,HUX,0.0,IM,0.05,7.0, 78.0, 5391.678885263456
200,HUX,0.0,IM,0.05,6.0, 80.0, 5756.269093539919
200,HUX,0.0,IM,0.1,4.0, 86.0, 6830.604633521283
200,HUX,0.0,IM,0.1,3.0, 98.0, 9442.890268870551
200,HUX,0.0,IM,0.1,2.0, 132.0, 23911.862997881926
200,HUX,0.0,IM,0.1,1.0, 196.0, 67880.3635706255
200,HUX,0.0,IM,0.1,2.0, 134.0, 21536.60069810438
200,HUX,0.0,IM,0.1,10.0, 78.0, 5322.706176732497
200,HUX,0.0,IM,0.1,5.0, 82.0, 5978.13916086702
200,HUX,0.0,IM,0.1,7.0, 78.0, 5391.678885263456
200,HUX,0.0,IM,0.1,6.0, 82.0, 5899.117767333966
50,TPX,0.7,BFM,0.01,1.0, 200.0, 71090.21544259532
50,TPX,0.7,BFM,0.01,4.0, 86.0, 7191.4970823983895
50,TPX,0.7,BFM,0.01,2.0, 140.0, 23634.060564167856
50,TPX,0.7,BFM,0.01,4.0, 88.0, 7140.984939783078
50,TPX,0.7,BFM,0.01,3.0, 98.0, 9442.890268870551
50,TPX,0.7,BFM,0.01,7.0, 78.0, 5391.678885263456
50,TPX,0.7,BFM,0.01,6.0, 82.0, 5899.117767333966
50,TPX,0.7,BFM,0.01,2.0, 132.0, 23911.862997881926
50,TPX,0.7,BFM,0.01,5.0, 84.0, 6188.995497914003
50,TPX,0.7,BFM,0.05,2.0, 132.0, 23911.862997881926
50,TPX,0.7,BFM,0.05,3.0, 98.0, 9442.890268870551
50,TPX,0.7,BFM,0.05,4.0, 86.0, 6830.604633521283
50,TPX,0.7,BFM,0.05,6.0, 82.0, 5900.916044556201
50,TPX,0.7,BFM,0.05,5.0, 84.0, 6188.995497914003
50,TPX,0.7,BFM,0.05,7.0, 78.0, 5391.678885263456
50,TPX,0.7,BFM,0.05,1.0, 196.0, 67880.3635706255
50,TPX,0.7,BFM,0.05,2.0, 134.0, 21536.60069810438
50,TPX,0.7,BFM,0.05,5.0, 82.0, 6206.316928132286
50,TPX,0.7,BFM,0.1,2.0, 132.0, 23911.862997881926
50,TPX,0.7,BFM,0.1,3.0, 98.0, 9442.890268870551
50,TPX,0.7,BFM,0.1,4.0, 86.0, 6830.604633521283
50,TPX,0.7,BFM,0.1,2.0, 134.0, 21536.60069810438
50,TPX,0.7,BFM,0.1,6.0, 82.0, 5976.279313512428
50,TPX,0.7,BFM,0.1,9.0, 78.0, 5675.644066727573
